frame,video,lm_nose_x,lm_nose_y,lm_nose_z,lm_left_shoulder_x,lm_left_shoulder_y,lm_left_shoulder_z,lm_right_shoulder_x,lm_right_shoulder_y,lm_right_shoulder_z,lm_left_elbow_x,lm_left_elbow_y,lm_left_elbow_z,lm_right_elbow_x,lm_right_elbow_y,lm_right_elbow_z,lm_left_wrist_x,lm_left_wrist_y,lm_left_wrist_z,lm_right_wrist_x,lm_right_wrist_y,lm_right_wrist_z,lm_right_pinky_x,lm_right_pinky_y,lm_right_pinky_z,lm_right_index_x,lm_right_index_y,lm_right_index_z,lm_left_hip_x,lm_left_hip_y,lm_left_hip_z,lm_right_hip_x,lm_right_hip_y,lm_right_hip_z,label
356,IMG_1773.MOV,0.42431899905204773,0.21250392496585846,-0.22253389656543732,0.4883592426776886,0.24947373569011688,-0.16712686419487,0.4232932925224304,0.2836596369743347,0.05241362378001213,0.49860191345214844,0.3883272111415863,-0.23583362996578217,0.4091557562351227,0.39553067088127136,0.011260920204222202,0.43237200379371643,0.37112388014793396,-0.29551345109939575,0.38074585795402527,0.4141458570957184,-0.20544235408306122,0.37548747658729553,0.42013972997665405,-0.24599575996398926,0.3784492313861847,0.4070083498954773,-0.2574141323566437,0.49930909276008606,0.5057709217071533,-0.06845393776893616,0.456455260515213,0.5097916722297668,0.06852200627326965,other
357,IMG_1773.MOV,0.4235219955444336,0.212515190243721,-0.22630983591079712,0.48712292313575745,0.2501390874385834,-0.17863565683364868,0.42342865467071533,0.28369247913360596,0.052390314638614655,0.4975947439670563,0.3883802890777588,-0.24128153920173645,0.41111692786216736,0.3957165479660034,0.01253432035446167,0.43238258361816406,0.37229058146476746,-0.2968766987323761,0.38467177748680115,0.4100154638290405,-0.212326318025589,0.3820747435092926,0.4113730490207672,-0.25231727957725525,0.38353821635246277,0.3976192772388458,-0.2664427161216736,0.4997432827949524,0.5056322813034058,-0.07180818170309067,0.4591243863105774,0.5097800493240356,0.07187514007091522,other
358,IMG_1773.MOV,0.4224143922328949,0.2132413387298584,-0.2152126431465149,0.4864765405654907,0.2505991756916046,-0.17682048678398132,0.42474591732025146,0.2837372124195099,0.05757305398583412,0.49773871898651123,0.38863232731819153,-0.24262093007564545,0.4151693284511566,0.3952726423740387,0.016310732811689377,0.4333588778972626,0.37172120809555054,-0.29710906744003296,0.3928035497665405,0.4079858660697937,-0.20693708956241608,0.3822686970233917,0.4083356559276581,-0.24605488777160645,0.3859909772872925,0.3940010964870453,-0.259223073720932,0.5004738569259644,0.5056607723236084,-0.07376400381326675,0.4616408348083496,0.5097695589065552,0.07384847104549408,other
359,IMG_1773.MOV,0.4214118719100952,0.21549172699451447,-0.20817360281944275,0.4861089885234833,0.2508196532726288,-0.1823713183403015,0.42508751153945923,0.2839244604110718,0.05914338305592537,0.4982154965400696,0.38867679238319397,-0.24994255602359772,0.4153793156147003,0.39493584632873535,0.02804074063897133,0.43342867493629456,0.3726447820663452,-0.30183181166648865,0.39384451508522034,0.4080830514431,-0.18279847502708435,0.3857150673866272,0.40744537115097046,-0.2190086394548416,0.38812729716300964,0.3935282528400421,-0.23476947844028473,0.5017977952957153,0.5058019757270813,-0.07534562796354294,0.46359962224960327,0.509902834892273,0.0754232257604599,other
360,IMG_1773.MOV,0.4206271469593048,0.21929384768009186,-0.19765633344650269,0.48597976565361023,0.2528838813304901,-0.17993776500225067,0.4284466803073883,0.28394511342048645,0.05875447019934654,0.49848347902297974,0.38971802592277527,-0.24457965791225433,0.4194556772708893,0.39501020312309265,0.02393217943608761,0.4346143901348114,0.373093843460083,-0.27816346287727356,0.4009515941143036,0.4055110514163971,-0.18363049626350403,0.3910273313522339,0.40380024909973145,-0.21927498281002045,0.39160239696502686,0.38961902260780334,-0.23231704533100128,0.5036250948905945,0.5066027641296387,-0.07383739948272705,0.4659647047519684,0.5107618570327759,0.07390319555997849,other
361,IMG_1773.MOV,0.4204696714878082,0.22365133464336395,-0.19665272533893585,0.48516783118247986,0.254747211933136,-0.19356007874011993,0.4291611313819885,0.28586918115615845,0.0554586686193943,0.49910658597946167,0.3898284435272217,-0.2622582018375397,0.4187890291213989,0.3951272666454315,0.02694428339600563,0.43353575468063354,0.37590453028678894,-0.2943713963031769,0.40025338530540466,0.40646082162857056,-0.17402568459510803,0.3903128504753113,0.40932855010032654,-0.2082190215587616,0.39211758971214294,0.39336857199668884,-0.2249622642993927,0.50478196144104,0.508425772190094,-0.0764530673623085,0.4671963155269623,0.5137218236923218,0.07653366029262543,other
362,IMG_1773.MOV,0.4206862449645996,0.2280936986207962,-0.2061973512172699,0.4860759973526001,0.2585681080818176,-0.18819016218185425,0.4311765134334564,0.2885811924934387,0.05116366967558861,0.4998655915260315,0.3912871778011322,-0.2587774991989136,0.423211008310318,0.3973582088947296,0.04507209360599518,0.43534576892852783,0.3763792812824249,-0.2990146577358246,0.4003804326057434,0.40998753905296326,-0.13056665658950806,0.38967451453208923,0.4168791174888611,-0.16123536229133606,0.389211505651474,0.404416561126709,-0.18146537244319916,0.5070046186447144,0.510805070400238,-0.07412739843130112,0.4678642451763153,0.5161803960800171,0.07423282414674759,other
363,IMG_1773.MOV,0.421358585357666,0.23388193547725677,-0.20527616143226624,0.48625341057777405,0.263052374124527,-0.19482332468032837,0.43431076407432556,0.29521310329437256,0.05178380012512207,0.4945501685142517,0.3919989764690399,-0.2623414397239685,0.42538779973983765,0.39879414439201355,0.06417172402143478,0.43057775497436523,0.38389885425567627,-0.3051757514476776,0.4003036320209503,0.4200676679611206,-0.08764688670635223,0.3850022554397583,0.42542585730552673,-0.11436014622449875,0.38400036096572876,0.4192042946815491,-0.13604521751403809,0.5089796185493469,0.5144255757331848,-0.07454479485750198,0.4693484902381897,0.5201346278190613,0.07468508183956146,other
364,IMG_1773.MOV,0.42255476117134094,0.23753204941749573,-0.20951823890209198,0.48726072907447815,0.26680418848991394,-0.1965731978416443,0.43575942516326904,0.29851293563842773,0.048706814646720886,0.4944092929363251,0.39394673705101013,-0.2613883912563324,0.4291483163833618,0.40212738513946533,0.06839136779308319,0.43079280853271484,0.3910771906375885,-0.3077303171157837,0.3987620770931244,0.4231359660625458,-0.07980523258447647,0.38521066308021545,0.43087872862815857,-0.10690151154994965,0.38399675488471985,0.4253053665161133,-0.12875528633594513,0.5099363923072815,0.518844485282898,-0.07461979240179062,0.46985140442848206,0.5251541137695312,0.07477820664644241,other
365,IMG_1773.MOV,0.4236375391483307,0.24015384912490845,-0.21232575178146362,0.4878595173358917,0.27176401019096375,-0.19479618966579437,0.43742650747299194,0.30370086431503296,0.046248454600572586,0.4955420196056366,0.40154004096984863,-0.2561667859554291,0.43124666810035706,0.40701213479042053,0.07750747352838516,0.43340882658958435,0.4009321928024292,-0.28654569387435913,0.3975212275981903,0.4309207797050476,-0.041020847856998444,0.3852260410785675,0.43921688199043274,-0.06329165399074554,0.37759923934936523,0.4316807687282562,-0.0857296958565712,0.5115721225738525,0.528022050857544,-0.07305453717708588,0.470420241355896,0.5325937867164612,0.07320049405097961,other
366,IMG_1773.MOV,0.4245363473892212,0.24251200258731842,-0.2165062576532364,0.48792874813079834,0.2746918797492981,-0.20072025060653687,0.43792638182640076,0.3055243492126465,0.03481534495949745,0.4970482289791107,0.40481093525886536,-0.26370498538017273,0.4310120642185211,0.41364991664886475,0.05144103989005089,0.4350753128528595,0.4052509367465973,-0.30180731415748596,0.3950764834880829,0.43247926235198975,-0.09911923110485077,0.3778594136238098,0.44033342599868774,-0.12772396206855774,0.3743813633918762,0.42937177419662476,-0.14901328086853027,0.5127733945846558,0.5333055257797241,-0.07229389995336533,0.4709838330745697,0.5351969003677368,0.0724434107542038,other
367,IMG_1773.MOV,0.42469462752342224,0.2442988008260727,-0.23052671551704407,0.48998594284057617,0.27735239267349243,-0.20417340099811554,0.4400789439678192,0.3061597943305969,0.03331760689616203,0.5007312297821045,0.4121665358543396,-0.2629103660583496,0.435526967048645,0.4159957468509674,0.06022634357213974,0.43529781699180603,0.41357678174972534,-0.30283626914024353,0.3970857858657837,0.44135457277297974,-0.07424226403236389,0.3803160786628723,0.44544628262519836,-0.10015837103128433,0.3773876130580902,0.4327002465724945,-0.12394686043262482,0.5135063529014587,0.5348452925682068,-0.07190538942813873,0.4714852571487427,0.5356404781341553,0.07206251472234726,other
368,IMG_1773.MOV,0.4265156686306,0.2438737154006958,-0.2364155650138855,0.49362465739250183,0.2790801525115967,-0.2018473744392395,0.44197380542755127,0.3114948868751526,0.033237066119909286,0.5032952427864075,0.4142877757549286,-0.26246973872184753,0.435993492603302,0.42554453015327454,0.053530555218458176,0.43578580021858215,0.4167974889278412,-0.3131064176559448,0.39240700006484985,0.4382525682449341,-0.1004587858915329,0.3772335648536682,0.44329553842544556,-0.1302928775548935,0.37097033858299255,0.4294203519821167,-0.15317745506763458,0.51566082239151,0.5369721055030823,-0.07195521891117096,0.4724773168563843,0.5382794737815857,0.07211802154779434,other
369,IMG_1773.MOV,0.43025287985801697,0.24480655789375305,-0.2356865406036377,0.49826881289482117,0.2813020646572113,-0.19139443337917328,0.44319847226142883,0.3116966187953949,0.026268552988767624,0.5054104328155518,0.41331902146339417,-0.2193753719329834,0.4347374141216278,0.4255644381046295,0.04387272521853447,0.44296082854270935,0.41954487562179565,-0.2567330002784729,0.3873728811740875,0.4334816038608551,-0.11882458627223969,0.3673756718635559,0.437380313873291,-0.14989005029201508,0.3657556176185608,0.4238394796848297,-0.1704663187265396,0.5172082781791687,0.5383909344673157,-0.07111523300409317,0.4733562171459198,0.5390114784240723,0.07128355652093887,other
370,IMG_1773.MOV,0.4338662922382355,0.24454453587532043,-0.253670871257782,0.5042021870613098,0.282123863697052,-0.18975335359573364,0.44403374195098877,0.31213948130607605,0.006406740285456181,0.520868182182312,0.4143778085708618,-0.21747951209545135,0.4355430603027344,0.42946410179138184,0.01974833570420742,0.4606357216835022,0.4212060272693634,-0.2779064178466797,0.3890804350376129,0.4323347508907318,-0.15415364503860474,0.3677064776420593,0.43569254875183105,-0.19060078263282776,0.36619096994400024,0.42248106002807617,-0.2150113433599472,0.5179912447929382,0.5388265252113342,-0.06744926422834396,0.473432332277298,0.5390901565551758,0.0676174908876419,other
371,IMG_1773.MOV,0.43906843662261963,0.2435457855463028,-0.2635936141014099,0.5092473030090332,0.28299030661582947,-0.18052415549755096,0.444417804479599,0.31286200881004333,-0.00048541781143285334,0.5285621285438538,0.41559484601020813,-0.21851807832717896,0.43594661355018616,0.4320366084575653,0.005719174165278673,0.47229132056236267,0.4314478039741516,-0.2932635545730591,0.39352181553840637,0.43339860439300537,-0.17498217523097992,0.3763035237789154,0.43589726090431213,-0.2137777954339981,0.37307703495025635,0.42265671491622925,-0.236995130777359,0.5187652111053467,0.5390944480895996,-0.062127742916345596,0.472978800535202,0.539024293422699,0.062277279794216156,other
372,IMG_1773.MOV,0.4431496560573578,0.24278391897678375,-0.2811845541000366,0.513020396232605,0.2832443416118622,-0.18784035742282867,0.4454912543296814,0.31296154856681824,-0.010554791428148746,0.5322340130805969,0.41638192534446716,-0.23079007863998413,0.43512025475502014,0.43357211351394653,-0.015524427406489849,0.4808220863342285,0.43800318241119385,-0.33851325511932373,0.38608410954475403,0.4314537048339844,-0.2185458540916443,0.37068989872932434,0.4337386190891266,-0.26015713810920715,0.36726364493370056,0.42064645886421204,-0.2838544547557831,0.5198532938957214,0.5396847128868103,-0.062043171375989914,0.47302380204200745,0.5388060212135315,0.06219445541501045,other
373,IMG_1773.MOV,0.4477325975894928,0.24213765561580658,-0.2916789650917053,0.5155505537986755,0.2831169068813324,-0.187024787068367,0.44539541006088257,0.3132345378398895,-0.021599827334284782,0.5351378917694092,0.4178754687309265,-0.22950999438762665,0.43418753147125244,0.43460211157798767,-0.048552002757787704,0.4897758364677429,0.4316795766353607,-0.3344363868236542,0.39105814695358276,0.42985016107559204,-0.26418259739875793,0.37772637605667114,0.4315241575241089,-0.30580252408981323,0.3748130798339844,0.4182509183883667,-0.32235851883888245,0.520658552646637,0.5386664867401123,-0.059489231556653976,0.47318533062934875,0.5382090210914612,0.05962248519062996,other
374,IMG_1773.MOV,0.4503408670425415,0.24158740043640137,-0.33568382263183594,0.5187458992004395,0.28250446915626526,-0.19886010885238647,0.44520047307014465,0.31311994791030884,-0.0616622231900692,0.5390666127204895,0.4170166850090027,-0.22364892065525055,0.4284866750240326,0.43613049387931824,-0.06083463504910469,0.4992154538631439,0.4277247190475464,-0.32453790307044983,0.3634110689163208,0.43018534779548645,-0.26196321845054626,0.3429275453090668,0.434724360704422,-0.3031349778175354,0.3436937928199768,0.42227494716644287,-0.33086955547332764,0.5214778184890747,0.5377261638641357,-0.05367249995470047,0.4729444682598114,0.5373904705047607,0.05384115129709244,other
375,IMG_1773.MOV,0.45357897877693176,0.24128788709640503,-0.32214248180389404,0.5204805135726929,0.28188997507095337,-0.2003493458032608,0.44564738869667053,0.3128151297569275,-0.04785943403840065,0.5420755743980408,0.4163726568222046,-0.23147916793823242,0.4251812994480133,0.4355379045009613,-0.04369653761386871,0.4992275834083557,0.4255419969558716,-0.3499652147293091,0.35736533999443054,0.4294385015964508,-0.23976415395736694,0.3383086025714874,0.4334123730659485,-0.2793899178504944,0.3396276831626892,0.4209485650062561,-0.3074212670326233,0.5221174359321594,0.53696209192276,-0.0537835992872715,0.4731617867946625,0.5367875099182129,0.05395273119211197,other
376,IMG_1773.MOV,0.45663687586784363,0.23951490223407745,-0.3452572226524353,0.52262282371521,0.2815687954425812,-0.20752659440040588,0.44517460465431213,0.31243860721588135,-0.07115389406681061,0.5452447533607483,0.41623327136039734,-0.2555183470249176,0.42157527804374695,0.43450531363487244,-0.07462489604949951,0.5017607808113098,0.42413637042045593,-0.3976272940635681,0.35739776492118835,0.42901140451431274,-0.27356719970703125,0.3399149775505066,0.43275246024131775,-0.3153134882450104,0.33928099274635315,0.4198317229747772,-0.3445073068141937,0.5224670767784119,0.5368650555610657,-0.050783514976501465,0.47296467423439026,0.5366110801696777,0.05095984786748886,other
377,IMG_1773.MOV,0.46015244722366333,0.23388224840164185,-0.35563528537750244,0.5250300168991089,0.2812463045120239,-0.20440556108951569,0.4450014531612396,0.3122362494468689,-0.08328616619110107,0.5471058487892151,0.4160451591014862,-0.25901591777801514,0.41654878854751587,0.4334052801132202,-0.0928279459476471,0.5019157528877258,0.4229990541934967,-0.41120603680610657,0.3572886884212494,0.425956666469574,-0.29582029581069946,0.338312029838562,0.43127793073654175,-0.3389819860458374,0.3374156653881073,0.419549822807312,-0.368763267993927,0.5228363275527954,0.5351787805557251,-0.04352933168411255,0.47279092669487,0.5356967449188232,0.04370836913585663,other
378,IMG_1773.MOV,0.4628154933452606,0.2287970334291458,-0.36836710572242737,0.5266774892807007,0.28044307231903076,-0.2023746222257614,0.4447953402996063,0.31136730313301086,-0.09640450775623322,0.5490626096725464,0.4127955436706543,-0.22662070393562317,0.41363537311553955,0.42784154415130615,-0.10501561313867569,0.5040348768234253,0.4224698543548584,-0.3444828391075134,0.35813868045806885,0.41466039419174194,-0.30273616313934326,0.3412158191204071,0.419810950756073,-0.3453517556190491,0.34132078289985657,0.4081175625324249,-0.37304985523223877,0.5227934718132019,0.5331326127052307,-0.040138255804777145,0.47267505526542664,0.5338389873504639,0.040322162210941315,other
379,IMG_1773.MOV,0.46479931473731995,0.2260238230228424,-0.3429241180419922,0.5279178619384766,0.2797282934188843,-0.20121093094348907,0.44473835825920105,0.3074493706226349,-0.06717975437641144,0.5506938695907593,0.4123228192329407,-0.2659950852394104,0.4121917486190796,0.4135091304779053,-0.07128065079450607,0.5052214860916138,0.4160589277744293,-0.44892358779907227,0.36236125230789185,0.4091145098209381,-0.2683936655521393,0.34574976563453674,0.4160774350166321,-0.30901792645454407,0.34627050161361694,0.4024551212787628,-0.33885329961776733,0.5224225521087646,0.5308037400245667,-0.04118877649307251,0.4726508557796478,0.5314637422561646,0.04134237393736839,other
380,IMG_1773.MOV,0.4669763147830963,0.2230268269777298,-0.33912599086761475,0.5284478068351746,0.2783691883087158,-0.20010803639888763,0.44435203075408936,0.30191898345947266,-0.06120925769209862,0.5510450601577759,0.4113306701183319,-0.28082507848739624,0.41325294971466064,0.40712296962738037,-0.07892212271690369,0.5038959383964539,0.4097288250923157,-0.46677353978157043,0.36612647771835327,0.40136849880218506,-0.2980440855026245,0.3494940400123596,0.4020756185054779,-0.34351739287376404,0.34722068905830383,0.3829960823059082,-0.3707331717014313,0.5220492482185364,0.528383195400238,-0.04230272397398949,0.4719843864440918,0.5288901329040527,0.04242582619190216,other
381,IMG_1773.MOV,0.4671451449394226,0.21941471099853516,-0.3291310966014862,0.5287609696388245,0.27613505721092224,-0.17267917096614838,0.44413164258003235,0.29627397656440735,-0.0455063171684742,0.551386833190918,0.410146564245224,-0.27043524384498596,0.4134715795516968,0.40509384870529175,-0.07946261763572693,0.5031855702400208,0.4036271274089813,-0.4421772062778473,0.3704243302345276,0.38206708431243896,-0.3241490423679352,0.35903218388557434,0.37476155161857605,-0.369329035282135,0.36257418990135193,0.35772138833999634,-0.3840835690498352,0.5218477845191956,0.5270132422447205,-0.04397401586174965,0.47103574872016907,0.5277290940284729,0.04408266767859459,other
382,IMG_1773.MOV,0.46773555874824524,0.21661823987960815,-0.3015212118625641,0.5287232995033264,0.2740032970905304,-0.1451384723186493,0.4440416693687439,0.29173046350479126,-0.03784928470849991,0.5512215495109558,0.40660396218299866,-0.24103133380413055,0.4133656322956085,0.40253061056137085,-0.08963833749294281,0.501396894454956,0.40246257185935974,-0.4063539505004883,0.38037964701652527,0.3649992346763611,-0.33433783054351807,0.37195613980293274,0.35347822308540344,-0.38141030073165894,0.3752403259277344,0.339691698551178,-0.39022570848464966,0.5214702486991882,0.5247834324836731,-0.04158809408545494,0.4698428809642792,0.5251657962799072,0.04164111986756325,other
383,IMG_1773.MOV,0.46786022186279297,0.21337537467479706,-0.29536494612693787,0.5284150838851929,0.27239757776260376,-0.13619990646839142,0.4429794251918793,0.28948676586151123,-0.03643929213285446,0.5508356690406799,0.4044976532459259,-0.22995564341545105,0.4070099890232086,0.4024372100830078,-0.10738799721002579,0.5024200677871704,0.39805498719215393,-0.3939771056175232,0.3867402970790863,0.34922391176223755,-0.35387861728668213,0.3832351863384247,0.33334919810295105,-0.40140166878700256,0.38698962330818176,0.31947338581085205,-0.40315067768096924,0.5204220414161682,0.523650050163269,-0.03847448155283928,0.467696875333786,0.5238752365112305,0.03849692642688751,other
384,IMG_1773.MOV,0.4694763422012329,0.21286018192768097,-0.3005582392215729,0.5287119746208191,0.2714521586894989,-0.13927623629570007,0.44216740131378174,0.28844618797302246,-0.04303734749555588,0.5495776534080505,0.4034687280654907,-0.22137370705604553,0.4003266990184784,0.40319016575813293,-0.13769502937793732,0.5013805627822876,0.39620065689086914,-0.3900056779384613,0.3923284709453583,0.3374626636505127,-0.3868235647678375,0.3917105793952942,0.3142843246459961,-0.43506017327308655,0.39761003851890564,0.30174198746681213,-0.43088528513908386,0.5188827514648438,0.5225008726119995,-0.03382264822721481,0.4656680226325989,0.5225715637207031,0.033815231174230576,other
385,IMG_1773.MOV,0.46911850571632385,0.21365590393543243,-0.28578221797943115,0.5289196372032166,0.27073341608047485,-0.11929640918970108,0.44198018312454224,0.28588396310806274,-0.0401272177696228,0.5482813119888306,0.40284663438796997,-0.2009017914533615,0.3999612033367157,0.3977346122264862,-0.12271551787853241,0.49960756301879883,0.39305105805397034,-0.36548474431037903,0.39912188053131104,0.31811878085136414,-0.36689773201942444,0.4005168080329895,0.2962121069431305,-0.41390663385391235,0.4083038866519928,0.2855188846588135,-0.4088752865791321,0.5169974565505981,0.5215457677841187,-0.03140765056014061,0.46375834941864014,0.5211324095726013,0.03138544037938118,other
386,IMG_1773.MOV,0.4693154990673065,0.21176265180110931,-0.2592736482620239,0.5280839204788208,0.2694514989852905,-0.0913010910153389,0.44105789065361023,0.28458619117736816,-0.036318857222795486,0.5476281642913818,0.4015425741672516,-0.1458718180656433,0.40023618936538696,0.3961957097053528,-0.1210138350725174,0.49913841485977173,0.3920188844203949,-0.26524704694747925,0.40506061911582947,0.31150877475738525,-0.3476281464099884,0.4085277318954468,0.28938284516334534,-0.39330369234085083,0.41424596309661865,0.2793259620666504,-0.38603881001472473,0.5145502090454102,0.5212223529815674,-0.02805780991911888,0.4614836275577545,0.5205250382423401,0.028052398934960365,other
387,IMG_1773.MOV,0.46980050206184387,0.2126329392194748,-0.25412628054618835,0.5273835062980652,0.2687884569168091,-0.08761812746524811,0.4405122995376587,0.2824494242668152,-0.03515378385782242,0.5466138124465942,0.40155771374702454,-0.14531847834587097,0.40174898505210876,0.3959876596927643,-0.12142320722341537,0.49782437086105347,0.3899509310722351,-0.26468533277511597,0.4141777455806732,0.30736130475997925,-0.33682215213775635,0.4188048541545868,0.28545689582824707,-0.3815903067588806,0.4249170124530792,0.2715035378932953,-0.3722200393676758,0.5125760436058044,0.5201898813247681,-0.02695866860449314,0.4594433903694153,0.51866215467453,0.026957115158438683,other
388,IMG_1773.MOV,0.4699934720993042,0.21255692839622498,-0.25516772270202637,0.52672278881073,0.26843294501304626,-0.07686211168766022,0.43901821970939636,0.28255876898765564,-0.03417891263961792,0.546136736869812,0.40148496627807617,-0.13689163327217102,0.40229830145835876,0.39588505029678345,-0.1293688863515854,0.4980887472629547,0.39010146260261536,-0.269214004278183,0.4181092381477356,0.302869975566864,-0.345350056886673,0.42246848344802856,0.28122276067733765,-0.39007386565208435,0.42882874608039856,0.26873642206192017,-0.3784180283546448,0.5103643536567688,0.5192245244979858,-0.02445249632000923,0.4571593105792999,0.5169569849967957,0.02447318658232689,other
389,IMG_1773.MOV,0.4701839089393616,0.21093110740184784,-0.2597488462924957,0.5264473557472229,0.26844021677970886,-0.07652449607849121,0.43691936135292053,0.2830018699169159,-0.03725836053490639,0.5454702973365784,0.4015134274959564,-0.1403363198041916,0.4013853669166565,0.39697203040122986,-0.1382409781217575,0.49844056367874146,0.38894662261009216,-0.28173398971557617,0.4187549948692322,0.304913729429245,-0.3526146709918976,0.42361655831336975,0.28044676780700684,-0.39786282181739807,0.4287930428981781,0.2681407332420349,-0.3863004744052887,0.507841944694519,0.5189750790596008,-0.02096324972808361,0.45455077290534973,0.516845703125,0.021003616973757744,other
390,IMG_1773.MOV,0.46979963779449463,0.2110317498445511,-0.2633216977119446,0.5255910754203796,0.268464058637619,-0.07859711349010468,0.4348377287387848,0.2834320664405823,-0.043567996472120285,0.5448257327079773,0.40187177062034607,-0.13406331837177277,0.39920929074287415,0.3978006839752197,-0.14754502475261688,0.4976240396499634,0.3896043002605438,-0.27656030654907227,0.4189640283584595,0.3052848279476166,-0.3625839054584503,0.4235956072807312,0.28107699751853943,-0.40846043825149536,0.428764283657074,0.2686256468296051,-0.39614540338516235,0.5058903098106384,0.5188031196594238,-0.01944412663578987,0.452423632144928,0.5166778564453125,0.019504012539982796,other
391,IMG_1773.MOV,0.46928903460502625,0.21153563261032104,-0.2596714198589325,0.5238341093063354,0.2687252461910248,-0.06776732951402664,0.43223363161087036,0.2839219272136688,-0.04211733862757683,0.5414361953735352,0.40196412801742554,-0.13597799837589264,0.3998268246650696,0.3983817398548126,-0.1398504227399826,0.4972691535949707,0.3900940716266632,-0.2885332703590393,0.41976919770240784,0.3048207759857178,-0.35751447081565857,0.42378896474838257,0.27840912342071533,-0.4020923972129822,0.4285452961921692,0.2655205726623535,-0.3919719457626343,0.50342857837677,0.5188663005828857,-0.02031840570271015,0.4501412808895111,0.5168468356132507,0.020389877259731293,other
392,IMG_1773.MOV,0.4685676395893097,0.212591290473938,-0.25837841629981995,0.5219614505767822,0.27097928524017334,-0.07036102563142776,0.42993029952049255,0.2849626839160919,-0.033486418426036835,0.5386289358139038,0.4037354588508606,-0.14924569427967072,0.3999209403991699,0.4012157917022705,-0.130452960729599,0.49679288268089294,0.390384316444397,-0.2890686094760895,0.4187885820865631,0.30764034390449524,-0.35684511065483093,0.42301586270332336,0.2827860713005066,-0.4015315771102905,0.4275321960449219,0.2683195173740387,-0.3922138810157776,0.5007542371749878,0.5195004940032959,-0.022046290338039398,0.4480587840080261,0.5173226594924927,0.02211514674127102,other
393,IMG_1773.MOV,0.46812787652015686,0.21427157521247864,-0.24953049421310425,0.5187221169471741,0.27329763770103455,-0.06856707483530045,0.4289500117301941,0.2860921025276184,-0.021850286051630974,0.5360091328620911,0.40520137548446655,-0.14515167474746704,0.3992442488670349,0.40621039271354675,-0.121124267578125,0.4939296841621399,0.39074596762657166,-0.2962094247341156,0.41871029138565063,0.31446176767349243,-0.3427068293094635,0.4221418499946594,0.28894856572151184,-0.3868288993835449,0.42662638425827026,0.27613091468811035,-0.3894825577735901,0.4981706440448761,0.520351767539978,-0.02409691922366619,0.44616806507110596,0.5176588296890259,0.02416590228676796,other
394,IMG_1773.MOV,0.4676450192928314,0.21502985060214996,-0.24731548130512238,0.515622615814209,0.27711358666419983,-0.07084746658802032,0.42711141705513,0.28791943192481995,-0.013316335156559944,0.5338447093963623,0.40884634852409363,-0.14887270331382751,0.39812177419662476,0.41062551736831665,-0.11961380392313004,0.4916943609714508,0.391910195350647,-0.3028278350830078,0.4168139696121216,0.31934645771980286,-0.33624792098999023,0.419813334941864,0.2955162823200226,-0.38060203194618225,0.4243578314781189,0.2833622395992279,-0.3827954828739166,0.49540454149246216,0.5233434438705444,-0.02529173344373703,0.4435345232486725,0.5200003981590271,0.025360090658068657,other
395,IMG_1773.MOV,0.4646816551685333,0.21754950284957886,-0.25264105200767517,0.512944757938385,0.2816520035266876,-0.08486762642860413,0.4252273738384247,0.29149508476257324,-0.014816357754170895,0.528327226638794,0.41538694500923157,-0.154152050614357,0.3929823935031891,0.4144464135169983,-0.1174011304974556,0.4868956506252289,0.39216458797454834,-0.3205447196960449,0.4151187837123871,0.32264724373817444,-0.33858317136764526,0.4177345037460327,0.3013852834701538,-0.38448330760002136,0.4219203591346741,0.28894680738449097,-0.38008877635002136,0.49266356229782104,0.5265519022941589,-0.026202578097581863,0.4409583806991577,0.5233449339866638,0.02627164125442505,other
396,IMG_1773.MOV,0.45999273657798767,0.22255805134773254,-0.2559073567390442,0.5097081065177917,0.28691884875297546,-0.09161302447319031,0.42254936695098877,0.29676464200019836,-0.01799650862812996,0.5236580967903137,0.41898879408836365,-0.15520866215229034,0.39141610264778137,0.4209209084510803,-0.11542949825525284,0.4827531576156616,0.3939419090747833,-0.3253680169582367,0.4137684106826782,0.3306547701358795,-0.3363065719604492,0.41571244597435,0.30417391657829285,-0.38226553797721863,0.4195786714553833,0.2911613881587982,-0.37690484523773193,0.49142366647720337,0.5304224491119385,-0.026810359209775925,0.4397639334201813,0.5272836089134216,0.026883024722337723,other
397,IMG_1773.MOV,0.45449888706207275,0.226186141371727,-0.2552608549594879,0.5070868134498596,0.2911738157272339,-0.0952591747045517,0.4202021360397339,0.3014529049396515,-0.011268245987594128,0.5207385420799255,0.42472538352012634,-0.15741486847400665,0.3870067298412323,0.4254496395587921,-0.09901917725801468,0.4788726568222046,0.3987697958946228,-0.329163521528244,0.4091094434261322,0.33871546387672424,-0.3351805508136749,0.41343697905540466,0.31571945548057556,-0.3801514506340027,0.41688117384910583,0.3000325560569763,-0.3748757243156433,0.48864585161209106,0.5347666144371033,-0.027660639956593513,0.43772152066230774,0.5316775441169739,0.02772633172571659,other
